source,year,abstract,label
Jurnal Sisfokom ISB Atma Luhur,2014,"PT. Eagle Indo Pharma merupakan salah satu perusahaan yang bergerak dalam bidang farmasi. Perusahaan berada di Jl. Raya Prabu Siliwangi Km 1,1 Desa Alam Jaya, Kec. Jatiuwung Tangerang. Mengikuti perkembangan teknologi informasi yang semakin pesat dan semakin canggih, PT. Eagle Indo Pharma memerlukan sistem penggajian yang dilakukan secara terkomputerisasi sehingga dapat memudahkan dalam pemrosesan dan pengerjaannya. Perancangan proses yang dilakukan dengan menggunakan Data Flow Diagram (DFD), perancangan basis data dengan menggunakan Entity Relationship Diagram (ERD). Perancangan sistem informasi ini menggunakan bahasa pemrograman Visual Basic 6.0, basis data yang digunakan adalah pemrograman Microsoft Access 2007, dan Sistem Operasi Microsoft Windows XP. Perancangan sistem informasi yang baru diharapkan bisa menjadi fasilitas yang berguna bagi perusahaan dalam menjalankan kegiatan penggajian dengan lebih baik dan dapat mencapai tujuan yang telah ditetapkan.",human
Jurnal Sisfokom ISB Atma Luhur,2015,"Pariwisata menjadi salah satu sektor yang berkembang sangat cepat, bahkan di beberapa negara pariwisata menjadi faktor pendukung utama dalam perekonomian suatu negara. Belitung merupakan bagian dari Provinsi Kepulauan Bangka Belitung yang memiliki potensi pariwisata yang cukup baik dengan segala sumber daya yang dimilikinya. Tapi karena belum banyak dikenal oleh masyarakat. Maka dibuatlah penelitian ini sehingga masyarakat mengetahui tempat – tempat pariwisata yang ada di Belitung, dengan membuat perancangan sistem, melakukan analisis, dan pengujian sistem serta implementasi pada sistem aplikasi perancangan aplikasi media informasi pengenalan tempat pariwisata di belitung berbasis web. Dalam pengembangan sistem perancangan aplikasi media informasi pengenalan tempat pariwisata di belitung berbasis web penulis menggunakan beberapa metode dalam penelitiannya yaitu metode analisis untuk merencanakan, menganalisis, mendesain, dan mengimplementasi rancangan sistem, metode perancangan untuk merancang spesifikasi file sistem serta input dan output layar, metode pengumpulan data yaitu studi kepustakaan dan kuisioner dari sistem yang dibuat. Hasil dari dibangunnya perancangan aplikasi media informasi pengenalan tempat pariwisata di Belitung berbasis web diharapkan dapat memberi manfaat dan informasi tentang tempat – tempat pariwisata yang ada di Belitung kepada masyarakat. Untuk menguji sistem yang telah dibuat maka penulis melakukan survei dalam bentuk kuisioner. Maka berdasarkan kuisioner yang telah dibagikan dan diisi oleh para pengguna, dapat simpulkan bahwa aplikasi media informasi pengenalan tempat pariwisata di Belitung ini bermanfaat bagi pengguna karena membantu pengguna untuk lebih mengenal tempat – tempat pariwisata yang ada di Belitung, baik yang mengetahui atau tidak mengetahui tentang tempat pariwisata di Belitung.",human
Jurnal Sisfokom ISB Atma Luhur,2015,"Penghematan listrik! Mungkin slogan ini yang sering diungkapkan oleh pemerintah melalui berbagai cara agar masyarakat dapat mengerti dan bisa menghemat penggunaan sumber daya listrik. Berbagai cara terus dilakukan untuk menghemat penggunaan sumber daya listrik ini, namun dalam pelaksanaannya masih banyak pihak yang seolah – olah tidak memperdulikan himbauan dari pemerintah ini. Cara termudah yang bisa dilakukan dalam rangka penghematan sumber daya listrik ini adalah dengan mematikan lampu apabila tidak diperlukan. Alat ini dibuat sebagai pengembangan dari alat yang pernah ada, yaitu otomatisasi lampu dengan menggunakan sensor gerak dan sensor infra merah. Melihat ada bebrapa kelemahan yang ada dari kedua jenis sensor tersebut, maka alat ini dibuat dengan tidak menggunakan senor melaikan dengan mikrokontroler ATmega8535 yang dihubungkan dengan Relay SPDT sebagai saklar otomatis untuk pengontrolan alat secara keseluruhan. Setelah melalui pengujian dan juga pengajuan kuesioner kepada 25 orang responden, hasilnya alat ini dapat diterima sebagai alat pengontrolan lampu baru, yang dapat mengurangi beban penggunaan dari sumber daya listrik. Kemampuan alat ini sebagai pengontrol lampu yang beroperasi pada tegangan rendah dan mampu untuk mengontrol peralatan yang memiliki sumber tegangan lebih besar diharapkan mampu menjadi solusi dari masalah penggunaan sumber daya listrik yang berlebihan. Penulis menyadai bahwa masih terdapat banyak kekurangan baik dari penulisan dan juga dari alat pengontrol lampu ini, untuk itu perlu di kembangkan kembali agar alat ini menjadi lebih baik lagi.",human
Jurnal Sisfokom ISB Atma Luhur,2015,"Metode the Family Competition Evolutionary Algortihms (FCEA) untuk membuat desain sistem lapisan tipis telah dipelajari. FCEA menggabungkan dua jenis rekombinasi dan tiga jenis mutasi. Modified discrete recombination dan intermediate recombination untuk rekombinasinya dan decreasing base gaussian mutation, self adaptive gaussianmutation, self adaptif cauhcy muatation untuk proses mutasinya. Hasil numerik memperlihatkan bahwa FCEA dapat menghasilkan parameter awal berupa ketebalan d, dengan jumlah lapisan dan indeks bias material lapisan tipis yang sudah ditentukan. Fungsi Merit (FM) menyatakan hasil keakurasian relatif kecil, sekitar 1.5 sampai dengan 0.56. Pendekatan FCEA sangat fleksibel dan dapat dimanfaatkan untuk berbagai macam aplikasi.",human
Jurnal Sisfokom ISB Atma Luhur,2015,Latar Belakang dari pembuatan simulator ini adalah memudahkan penghitungan orang dalam ruangan. Simulator ini dapat digunakan dalam pabrik ataupun dalam tempat hiburan. Tujuan penelitian ini adalah untuk mempermudah user atau pengguna penghitung jumlah pengunjung di ruangan atau gedung. Penelitian ini menggunakan metode prototipe mikrokontroler. Hasil dari penelitian ini menghasilkan alat jumlah penghitung orang secara otomatis sehingga mempermudah pengguna melakukan pekerjaan dan membantu dalam melakukan rekapan jumlah pengunjung yang datang. Dari hasil pengujian mesin simulator ini disimpulkan bahwa simulator sangat akurat mendeteksi dan menghitung setiap pelanggan yang masuk dan keluar toko. Simulator ini juga berfungsi sebagai penghitung obyek atau barang pada jalur conveyer pada suatu industri. Saran dari hasil percobaan adalah apabila ada orang yang masuk secara bersamaan hanya dapat mendeteksi satu.,human
Jurnal Sisfokom ISB Atma Luhur,2015,"Penelitian ini bertujuan untuk membangun sistem pintu air otomatis membuka ataupun menutup pintu berdasarkan ketinggian air pada bendungan yang sebelumnya masih bersifat konvensional atau masih menggunakan tenaga manusia. Pintu air yang bersifat konvensional dinilai kurang efektif, mengingat curah hujan yang cukup tinggi disertai sulitnya memperkirakan ketinggian air yang selalu berubah-ubah, selain faktor tersebut ketinggian air pada suatu bendungan dipengaruhi juga oleh banjir kiriman didaerah lain. Metode penelitian yang digunakan dengan menggunakan pengumpulan data dan pengembangan perangkat yang terdiri dari perencanaan, analisis, perancangan dan implementasi, dimana dalam analisis menggunakan analisis SWOT untuk menilai layak atau tidaknya rancangan ini diterapkan. Hasil yang diharapkan adalah terwujudnya pintu air otomatis untuk meringankan manusia dalam menjalankan tugas serta membuat sistem yang berjalan dengan lebih efisien. Rancang bangun pintu air otomatis ini menggunakan mikrokontroler arduino uno dan nano sebagai alat pemroses, serta dilengkapi dengan sensor ultrasonik, water level float switch sensor, LCD display, motor servo. Water level float switch sensor yang berfungsi untuk memutar motor servo untuk mengangkat atau menurunkan pintu air sesuai batas ketinggian air. Hasil yang diharapkan adalah terciptanya sistem pintu air otomatis pada suatu bendungan dan dapat mengurangi kelalaian manusia dalam bertugas mengingat sulitnya memperkirakan ketinggian air yang selalu berubah-ubah dalam waktu tertentu.",human
Jurnal Sisfokom ISB Atma Luhur,2017,"Laboratorium komputer merupakan unit pelaksana teknis yang digunakan oleh mahasiswa untuk melaksanakan kegiatan praktikum yang bertujuan untuk menunjang pelaksanaan proses belajar mengajar agar dapat menerapkan teori dan konsep yang didapatkan diperkuliahan. Agar kegiatan praktikum dapat berjalan dengan lancar maka laboratorium komputer harus dikelola dengan baik seperti dalam pencatatan administrasi, pendataan inventaris, perawatan komputer serta pelaporan. Untuk mendukung kegiatan tersebut maka diperlukan sebuah aplikasi yang dapat mempermudah dalam pengolahan data dan pembuatan laporan. Rancangan sistem dalam penelitian ini menggunakan pendekatan sistem berorientasi objek dengan pemodelan UML. Penelitian ini menghasilkan sebuah aplikasi pengelolaan laboratorium komputer yang dapat mempermudah dalam melakukan pendataan serta dapat menghasilkan keluaran lebih mudah dan akurat.",human
Jurnal Sisfokom ISB Atma Luhur,2017,"Proses pengelolaan nilai pada SMP Negeri 10 pangkalpinang ini masih belum terkomputerisasi sehingga banyak mengalami keterlambatan dalam penyajian data terutama dalam data siswa, data nilai, rekap nilai, raport dan laporan. Untuk itu penulis mencoba mengatasi dengan melakukan pengendalian sistem pengolahan nilai dengan cara membuat sistem terkomputerisasi yaitu sistem pengelolaan nilai dengan tujuan supaya mengefisienkan dari segi waktu dan biaya. Adapun hasil sistem usulah yang ingin dicapai dengan adanya sistem terkomputerisasi ini supaya mempermudah dalam pengolahan data, pencarian data nilai, penyimpanan data dan mempelajari tata cara pengolahan data yang lebih efisien, dan mengimplementasikan sistem pengolahan data nilai. Metode yang digunakan dalam tahap pengolahan data nilai ini adalah menggunakan konsep UML, pengelolaan data base menggunakan MQSL. Dalam datahap perancangan menggunakan pemrograman visual versi 8.",human
Jurnal Sisfokom ISB Atma Luhur,2016,Sistem basis data terdistribusi merupakan suatu bentuk arsitektur sistem dimana komputer-komputer yang berdiri secara otonom dapat saling berkomunikasi dan berbagi resource tanpa memperdulikan dimana komputer itu berada dan platform yang digunakan. Masalah atau kendala yang dialami karena keterbatasan ruang disk pada komputer client dapat mengakibatkan ketidak efisien-an kinerja karyawan pada perusahaan saat penyimpanan data. Sehingga untuk mengatasinya diperlukan suatu sistem basis data dan suatu modular yang memungkinkan administrator dapat mengatur quota untuk memenuhi kebutuhan ruang disk dalam penyimpanan data. Administrator dapat mengendalikan pemanfaatan ruang disk pada tingkat volume dengan menetapkan batas-batas untuk ruang disk yang dialokasikan pada setiap client.,human
Jurnal Sisfokom ISB Atma Luhur,2016,"Sistem presensi merupakan hal yang sangat penting di dalam suatu lingkup kerja, seperti perkantoran, sekolah, maupun universitas. Sistem presensi saat ini telah berkembang dalam berbagai jenis, diantaranya sistem presensi secara manual, barcode, sidik jari, iris mata dan pengenalan wajah. Saat ini telah rata-rata perusahaan telah menggunakan sistem presensi fingerprint. Sistem presensi menggunakan sidik jari ini masih memiliki kekurangan dan kelemahan yang disebabkan human error, seperti scansidik jari sulit diterima. Hal ini bisa dikarenakan kondisi jari yang tidak normal, seperti basah, kotor, terlalu kering, maupun ujung jari terkelupas. Dengan adanya perkembangan teknologi mobile saat ini, maka diusulkan sebuah sistem presensi berbasis wajah yang akan dibangun dengan menggunakan metode Viola–Jones dan Eigenface pada smartphone. Metode Viola - Jones merupakan algoritma yang paling banyak digunakan untuk mendeteksi wajah dikarenakan metode Viola-Jones mampu mendeteksi secara real-time, cepat, efisien, dan juga mempunyai keakuratan yang sangat tinggi dalam mendeteksi wajah. Metode Viola-Jones ini menggabungkan empat kunci utama yaitu: Haar Like Feature, Integral Image, AdaBoost Learning ,dan Cascade Classifier. Algoritma Eigenface digunakan untuk melakukan identifikasi citra wajah yang terdeteksi dari suatu citra wajah dengan menggunakan Principal Component Analysis (PCA). Setelah dilakukan pengujian, aplikasi presensi wajah yang diusulkan mampu menghasilkan tingkat akurasi sebesar 90,90%.",human
Jurnal Sisfokom ISB Atma Luhur,2016,"Komputer membutuhkan kecerdasan buatan/artificial intelligence agar dapat bermain selayaknya manusia pada Connect Four/Connect4. Terdapat beberapa algoritma yang dapat diterapkan pada Connect4, namun tidak diketahui mana yang cocok. Algoritma yang cocok berarti optimal dalam memilih langkah sekaligus waktu eksekusinya tidak lambat pada kedalaman pencarian/depth yang cukup dalam. Pada penelitian ini, akan dilakukan analisis dan perbandingan antara alpha beta (AB) Pruning dan MTD(f) pada prototipe Connect4, dalam hal keoptimalan (persentase kemenangan) dan kecepatan (waktu eksekusi dan jumlah simpul daun). Pengujian dilakukan dengan menjalankan mode komputer melawan komputer dengan kondisi berbeda. Persentase yang diraih MTD(f) berdasarkan pengujian adalah menang 41,67%, kalah 41,67% dan seri 16,66%. Pada pengujian dengan depth 8, waktu eksekusi MTD(f) 35,19% lebih cepat dan mengevaluasi simpul daun 66,2% lebih sedikit dibandingkan AB Pruning. Hasil dari penelitian ini adalah MTD(f) sama optimalnya dengan AB Pruning pada prototipe Connect4, namun MTD(f) secara rata-rata lebih cepat dan mengevaluasi simpul daun lebih sedikit dibandingkan AB Pruning. Waktu eksekusi MTD(f) tidak lambat dan jauh lebih cepat dibandingkan AB Pruning pada depth yang cukup dalam.",human
Jurnal Sisfokom ISB Atma Luhur,2016,Sistem pengelolaan arsip memegang peranan penting bagi jalannya suatu organisasi yang dapat bermanfaat sebagai sumber informasi yang dapat dijadikan bahan penilaian dan pengambilan keputusan untuk penyusunan program pengembangan organisasi. Pengarsipan berkas pertanggungjawaban anggaran belanja derah yang dilakukan di Dinas Pemuda dan Olahraga Provinsi Kepulauan Bangka Belitung belum begitu baik dimana sering terjadi kehilangan berkas dan tidak pernah dilakukan backup data sehingga berkas harus dibuat ulang. Untuk itu dirasakan perlu adanya sebuah sistem informasi yang dapat membantu mengatasi permasalahan yang ada. Analisa dan perancangan sistem dalam penelitian ini menggunakan metode berorientasi objek dengan pemodelan UML dan menggunakan tools Rational Rose. Penelitian ini menghasilkan desain sistem informasi pengarsipan yang mampu menghasilkan informasi yang cepat dan akurat bagi pengambilan keputusan.,human
Jurnal Sisfokom ISB Atma Luhur,2017,"Kantor Bangka Belitung Gubernur adalah lembaga pemerintah Provinsi Bangka Belitung yang terletak di Komplek Perkantoran Dan Terpadu Pemerintah Provinsi Bangka Belitung Kel. Air Itam, banyak jumlah surat yang diterima di TU Kepala Kantor Gubernur Bangka Belitung proses pengambilan menjadi mail pengarsipan tidak efisien sehingga diperlukan untuk email pengarsipan sistem informasi TU Pimpinan bagian dari Office Bangka Belitung Gubernur. Saat ini proses pengajuan surat ke Kantor Gubernur Bangka Belitung masih kesalahan manual dan oleh karena itu sering dalam surat itu bahwa pengarsipan seperti pencarian data akan tidak efisien dalam hal waktu dan energi, kesulitan dalam menjelaskan jenis dan bentuk huruf kode dan nomor surat dan pembuatan laporan yang tidak menangani email secara efektif dan efisien dengan menggunakan sistem manual. Untuk mengatasi masalah ini, kita memerlukan sistem informasi surat-menangani lebih terstruktur dalam rangka untuk mempercepat pencarian data yang ada, coding huruf dan angka huruf dan pembuatan laporan, sehingga sistem informasi surat penanganan yang diperlukan yang dianggap bagian dari TU Leader dapat membantu Kepulauan Kantor Gubernur Bangka Belitung.",human
